#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor	SkyCover
0.0	5.0	89.7	-2.29	1.43	0	0	100
0.5	5.0	89.7	-2.29	1.43	0	0	100
1.5	4.0	90.5	-2.3	0.98	0	0	100
2.5	3.3	91.1	-2.22	0.6	0	0	100
3.5	2.8	91.2	-2.07	0.36	0	0	100
4.5	2.5	91.4	-2.07	0.36	0	0	100
5.5	2.6	91.5	-1.96	0.38	0	0	100
6.5	2.6	91.6	-1.95	0.45	0	0	100
7.5	2.8	91.6	-1.86	0.4	0	0	100
8.5	2.8	92.0	-1.78	0.28	0	20	100
9.5	3.3	90.1	-1.78	0.28	0	70	100
10.5	4.0	89.1	-1.48	0.21	23	117	100
11.5	4.3	87.7	-1.78	0.28	1	115	100
12.5	4.3	87.4	-1.5	-0.1	0	57	100
13.5	4.3	86.2	-1.5	0.1	0	49	100
14.5	4.3	86.5	-1.36	0.32	0	20	100
15.5	4.3	87.2	-1.34	0.41	0	8	100
16.5	4.2	89.0	-1.7	0.12	0	0	100
17.5	4.0	89.6	-1.96	0.42	0	0	100
18.5	4.1	89.7	-2.09	0.18	0	0	100
19.5	4.1	90.5	-1.27	0.29	0	0	100
20.5	4.1	91.8	-1.99	0.21	0	0	100
21.5	4.2	92.4	-1.8	0.09	0	0	100
22.5	4.1	92.0	-1.89	0.2	0	0	100
23.5	4.2	92.0	-1.67	0.32	0	0	100
24.5	4.2	91.6	-2.58	0.32	0	0	100
25.5	4.2	91.4	-2.18	0.31	0	0	100
26.5	4.2	91.3	-1.79	0.19	0	0	100
27.5	4.2	91.4	-1.69	0.21	0	0	100
28.5	4.2	91.0	-1.6	-0.0	0	0	100
29.5	4.2	91.3	-1.66	0.38	0	0	100
30.5	4.2	91.0	-2.1	-0.11	0	0	100
31.5	4.2	91.8	-2.49	0.22	0	0	98
32.5	4.3	91.6	-2.7	0.09	0	32	96
33.5	4.0	92.7	-2.59	-0.23	9	81	94
