#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	5.0	94.0	-0.26	0.65	0	0
0.5	5.0	94.0	-0.26	0.65	0	0
1.5	5.9	95.0	-0.07	0.6	0	0
2.5	6.5	95.6	0.16	0.68	0	0
3.5	7.1	96.1	0.19	0.67	0	0
4.5	7.4	96.5	0.18	0.68	0	0
5.5	7.2	96.4	0.07	0.7	0	0
6.5	6.9	96.2	-0.06	0.8	0	0
7.5	7.0	94.3	-0.22	0.77	0	0
8.5	6.6	94.7	0.57	0.57	337	38
9.5	8.7	84.9	0.11	0.59	567	45
10.5	10.1	75.6	-0.6	0.36	630	55
11.5	10.7	73.0	-0.25	1.07	607	69
12.5	11.2	70.9	-0.19	1.18	484	85
13.5	11.5	69.9	-0.21	1.48	368	100
14.5	10.8	71.3	-0.09	0.9	16	63
15.5	10.0	74.6	-0.0	1.1	0	18
16.5	9.4	79.3	0.23	0.45	0	0
17.5	9.5	80.2	-0.5	0.98	0	0
18.5	9.0	85.4	-0.83	0.35	0	0
19.5	8.5	90.6	0.57	0.57	0	0
20.5	8.1	93.3	0.23	1.18	0	0
21.5	7.9	95.0	0.39	-0.58	0	0
22.5	7.7	95.4	-0.22	0.87	0	0
23.5	7.6	94.6	0.28	0.28	0	0
24.5	8.1	92.1	-0.54	0.27	0	0
25.5	9.9	81.8	-0.78	-1.16	0	0
26.5	11.2	81.8	-0.32	-1.67	0	0
27.5	10.2	91.9	-0.22	-1.38	0	0
28.5	10.3	91.4	-1.0	-0.0	0	0
29.5	10.1	96.2	0.57	0.57	0	0
30.5	10.2	98.7	-0.72	0.54	0	0
31.5	11.7	87.6	-0.87	4.11	0	0
32.5	12.9	78.7	-0.5	3.56	0	16
33.5	13.2	77.4	-1.78	2.54	0	28
34.5	12.8	82.5	-0.87	4.92	0	54
35.5	14.6	70.6	-1.2	6.8	0	45
36.5	14.8	71.8	-0.97	4.19	18	118
37.5	15.8	64.4	-0.17	1.09	0	43
38.5	13.3	86.4	2.84	-2.22	0	7
39.5	12.5	93.6	1.46	0.36	0	9
40.5	17.4	49.9	6.81	2.89	0	0
41.5	17.8	39.5	7.75	3.95	0	0
42.5	17.2	38.5	10.9	3.33	0	0
43.5	14.9	53.6	9.37	2.51	0	0
44.5	14.0	52.3	8.81	1.24	0	0
45.5	13.1	46.0	10.01	1.95	0	0
46.5	12.5	48.6	7.24	1.54	0	0
47.5	11.9	53.1	5.85	1.35	0	0
48.5	11.7	50.6	5.98	-0.42	0	0
49.5	11.5	52.8	5.18	-1.1	0	0
50.5	11.1	54.9	3.9	0.14	0	0
51.5	11.3	50.5	6.79	1.69	0	0
52.5	11.5	45.7	4.79	0.34	0	0
53.5	10.9	49.3	4.7	0.08	0	0
54.5	11.7	43.6	5.92	2.15	0	0
55.5	10.8	45.9	4.56	1.14	0	0
56.5	10.5	48.7	1.06	1.58	5	38
57.5	11.9	46.8	1.54	-0.44	265	95
58.5	11.7	47.6	1.63	-0.5	0	84
59.5	11.9	48.9	0.8	-1.39	0	107
60.5	12.6	49.9	2.06	0.4	175	140
61.5	12.0	58.4	-0.5	2.35	20	106
62.5	12.5	48.7	0.57	3.25	14	69
63.5	12.1	50.1	-1.84	1.84	0	15
64.5	11.0	58.8	1.71	0.56	0	0
65.5	10.9	57.9	-0.36	-0.71	0	0
66.5	11.1	56.7	-1.48	-1.48	0	0
67.5	10.7	64.0	3.83	-0.74	0	0
68.5	10.8	66.3	0.43	1.33	0	0
69.5	12.2	52.8	3.67	2.04	0	0
70.5	11.1	63.7	1.14	3.31	0	0
71.5	10.6	67.5	-0.3	3.49	0	0
72.5	10.2	70.9	1.29	0.18	0	0
73.5	10.2	70.1	-0.62	0.5	0	0
74.5	9.6	76.3	1.09	0.17	0	0
75.5	9.0	84.2	0.19	-1.18	0	0
76.5	8.5	89.6	0.87	-0.5	0	0
77.5	9.0	81.8	3.8	-0.13	0	0
78.5	8.6	86.1	0.53	-1.72	0	0
79.5	8.2	89.1	-1.6	1.2	0	0
80.5	8.2	91.2	-0.63	1.14	0	30
81.5	8.5	86.8	-0.63	1.14	0	48
82.5	8.6	86.8	-0.22	1.38	0	85
83.5	8.9	85.8	-0.3	1.88	0	105
84.5	9.1	84.9	-0.1	1.4	0	93
85.5	9.1	84.9	-0.09	0.59	0	82
86.5	9.0	87.1	0.09	0.9	0	43
87.5	8.8	91.9	0.99	-0.16	0	8
88.5	8.7	81.4	2.49	0.76	0	0
89.5	8.0	81.1	3.73	0.72	0	0
90.5	5.8	90.1	4.63	-0.82	0	0
91.5	4.6	83.6	4.3	0.08	0	0
92.5	5.0	70.7	5.28	0.46	0	0
93.5	4.8	67.1	4.7	-0.08	0	0
94.5	4.0	69.7	3.66	0.52	0	0
95.5	3.7	70.9	2.27	-1.26	0	0
96.5	2.7	73.8	5.51	-1.48	0	0
97.5	2.0	73.4	6.5	-0.11	0	0
98.5	1.6	69.9	5.1	0.18	0	0
99.5	1.3	65.5	4.1	0.0	0	0
100.5	0.8	71.3	3.82	-0.81	0	0
101.5	0.5	67.5	5.1	-0.18	0	0
102.5	0.5	67.4	4.44	-1.53	0	0
103.5	0.1	72.7	3.9	-0.9	0	0
104.5	-0.1	77.5	2.32	-0.62	0	26
105.5	0.1	76.4	1.96	-1.0	0	65
106.5	0.4	72.6	1.64	-1.15	15	117
107.5	0.3	78.5	0.71	-2.19	4	113
108.5	0.1	79.2	0.68	-1.99	0	75
109.5	0.1	77.9	0.44	-1.75	0	76
110.5	0.2	75.9	0.62	-0.91	0	55
111.5	0.1	75.2	0.74	-1.19	0	23
112.5	-0.2	77.0	0.92	-0.92	0	0
113.5	-0.6	79.8	0.86	-0.28	0	0
114.5	-0.5	79.7	1.2	0.0	0	0
115.5	-0.2	78.8	0.8	-0.89	0	0
116.5	-0.4	81.1	0.68	-0.59	0	0
117.5	-0.5	82.9	0.4	-0.3	0	0
118.5	-0.3	83.7	0.53	-0.85	0	0
119.5	-0.3	85.9	0.64	-0.64	0	0
120.5	-0.2	84.7	0.32	-0.62	0	0
121.5	0.0	86.5	0.41	-0.91	0	0
122.5	0.1	85.1	0.55	-1.07	0	0
123.5	0.0	86.1	0.1	-1.4	0	0
124.5	-0.2	85.4	0.1	-1.0	0	0
125.5	-0.3	85.5	-0.1	-1.2	0	0
126.5	-0.3	84.3	0.11	-1.6	0	0
127.5	-0.1	80.2	0.0	-0.6	0	0
128.5	0.0	76.4	-0.27	-1.07	0	25
129.5	0.3	70.8	-0.94	-1.04	0	46
130.5	0.3	68.0	-0.99	-0.99	0	57
131.5	0.5	69.5	-0.44	-1.54	0	80
132.5	0.6	68.8	-0.82	-3.3	0	59
133.5	0.7	68.3	-0.83	-2.57	0	52
134.5	0.8	69.5	-0.34	-1.77	0	31
135.5	0.8	70.0	-0.94	-3.27	0	7
136.5	0.6	72.7	1.15	-1.64	0	0
137.5	0.5	70.0	0.58	-2.53	0	0
138.5	0.2	67.4	1.01	-2.17	0	0
139.5	-0.1	69.4	1.74	-1.93	0	0
140.5	-0.3	70.6	1.98	-1.84	0	0
141.5	-0.8	71.0	1.38	-1.97	0	0
142.5	-1.0	69.3	1.93	-2.3	0	0
143.5	-1.1	71.5	1.71	-1.38	0	0
144.5	-1.2	70.4	1.97	-1.38	0	0
145.5	-1.1	71.3	1.86	-1.67	0	0
146.5	-1.1	70.7	2.05	-1.43	0	0
147.5	-1.2	71.7	1.43	-1.54	0	0
148.5	-1.6	76.2	2.23	-1.14	0	0
