#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	3.7	78.8	2.24	1.51	0	0
0.5	3.7	78.8	2.24	1.51	0	0
1.5	2.6	81.0	1.99	1.67	0	0
2.5	1.9	82.6	1.98	1.84	0	0
3.5	1.2	84.1	2.09	2.02	0	0
4.5	0.9	85.1	2.3	2.22	0	0
5.5	0.9	85.4	2.64	2.14	0	0
6.5	0.9	85.9	3.14	1.96	0	0
7.5	1.0	85.6	3.18	1.69	0	0
8.5	1.1	85.4	2.97	1.45	0	36
9.5	1.7	82.7	2.63	1.23	52	89
10.5	2.2	80.7	2.41	0.97	80	129
11.5	2.5	79.7	2.38	0.77	7	139
12.5	2.8	78.6	2.83	0.65	28	132
13.5	2.9	80.2	2.76	1.41	7	114
14.5	2.7	84.1	2.54	1.78	0	48
15.5	2.2	89.2	2.48	1.87	0	14
16.5	2.0	90.3	2.43	1.76	0	0
17.5	1.7	93.7	2.4	1.62	0	0
18.5	1.8	92.9	2.47	1.32	0	0
19.5	1.9	92.2	2.5	1.01	0	0
20.5	1.7	94.1	2.6	0.0	0	0
21.5	1.6	95.1	2.23	-1.14	0	0
22.5	1.6	95.7	0.74	-2.28	0	0
23.5	1.3	97.5	0.0	-2.3	0	0
24.5	1.3	96.9	-0.34	-2.17	0	0
25.5	1.3	97.0	-0.65	-2.0	0	0
26.5	1.3	97.7	-0.75	-1.85	0	0
27.5	1.3	97.5	-0.89	-1.68	0	0
28.5	1.4	96.7	-0.9	-1.56	0	0
29.5	1.5	96.9	-1.02	-1.36	0	0
30.5	1.5	97.4	-1.2	-1.2	0	0
31.5	1.4	97.8	-1.36	-1.02	0	0
32.5	1.7	96.1	-1.7	-1.23	0	31
33.5	1.9	95.3	-2.33	-1.89	34	86
34.5	2.6	93.3	-3.09	-1.64	0	100
35.5	2.7	94.2	-3.24	-1.58	0	85
36.5	2.8	94.4	-2.97	-1.65	0	68
37.5	3.0	92.5	-2.7	-1.89	0	59
38.5	2.6	93.4	-2.34	-2.03	0	38
39.5	2.7	93.6	-1.94	-2.15	0	11
40.5	2.5	93.4	-1.51	-2.24	0	0
41.5	2.3	93.5	-1.22	-2.3	0	0
42.5	2.3	93.3	-0.9	-2.33	0	0
