#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	1.3	86.7	1.24	0.66	0	0
0.5	1.3	86.7	1.24	0.66	0	0
1.5	-0.1	83.9	1.46	0.36	0	0
2.5	-1.2	82.2	1.7	0.12	0	0
3.5	-2.2	80.7	1.9	-0.07	0	0
4.5	-2.7	80.0	2.1	-0.04	0	0
5.5	-2.9	81.3	2.49	-0.17	0	0
6.5	-3.3	82.7	2.84	-0.6	0	0
7.5	-3.5	84.9	3.01	-0.75	0	0
8.5	-3.6	88.5	3.12	-0.72	0	10
9.5	-3.5	86.6	2.41	-0.65	0	28
10.5	-3.1	78.9	1.43	-0.93	60	123
11.5	-2.3	71.8	1.1	-0.86	444	110
12.5	-1.5	66.5	0.22	-0.56	596	74
13.5	-0.7	62.8	0.47	-0.38	588	61
14.5	0.0	60.2	0.27	-0.29	435	50
15.5	-0.1	65.2	0.84	-0.32	0	20
16.5	0.1	72.7	-0.71	1.76	0	0
17.5	0.2	74.2	-0.41	1.44	0	0
18.5	-0.3	76.9	-0.68	1.45	0	0
19.5	-1.4	83.2	-0.48	0.64	0	0
20.5	-2.3	85.5	-0.49	0.1	0	0
21.5	-3.5	90.6	-0.02	-0.1	0	0
22.5	-3.4	94.0	0.0	0.0	0	0
23.5	-3.0	94.7	0.19	-0.07	0	0
24.5	-2.4	94.5	-0.3	0.0	0	0
25.5	-2.2	96.2	-0.72	0.69	0	0
26.5	0.1	93.8	0.21	4.09	0	0
27.5	0.3	95.6	1.11	4.15	0	0
28.5	0.4	92.2	-0.38	3.08	0	0
29.5	0.7	94.3	-0.86	2.03	0	0
30.5	1.4	95.4	-0.35	1.97	0	0
31.5	2.7	93.9	1.43	2.29	0	0
32.5	3.0	94.4	0.08	2.4	0	16
33.5	3.4	95.5	-0.45	1.0	0	21
34.5	3.8	93.0	-0.3	1.88	7	111
35.5	4.3	86.3	-1.1	1.02	131	147
36.5	5.7	77.9	-1.3	2.25	459	112
37.5	5.8	77.1	-0.62	2.93	437	108
38.5	5.4	80.1	-0.08	2.2	73	67
39.5	4.7	84.3	-0.16	0.89	0	24
40.5	5.6	78.0	2.9	1.96	0	0
41.5	5.5	77.2	2.93	1.01	0	0
42.5	5.7	75.0	3.07	2.23	0	0
43.5	5.3	78.5	3.31	1.41	0	0
44.5	4.2	84.6	2.58	0.79	0	0
45.5	4.6	82.8	1.26	0.61	0	0
46.5	4.9	78.3	1.46	1.06	0	0
47.5	4.7	79.0	1.6	0.82	0	0
48.5	4.6	79.3	1.02	0.8	0	0
49.5	3.7	84.6	0.59	1.27	0	0
50.5	3.6	84.4	0.59	1.38	0	0
51.5	4.6	78.6	1.91	2.05	0	0
