#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
0.0	-0.5	91.7	1.02	1.84	0	0
0.5	-0.5	91.7	1.02	1.84	0	0
1.5	-0.3	90.7	1.45	1.79	0	0
2.5	-0.3	90.2	1.73	1.67	0	0
3.5	-0.3	89.6	1.97	1.54	0	0
4.5	-0.5	89.4	2.02	1.47	0	0
5.5	-0.7	89.3	1.76	1.48	0	0
6.5	-0.9	89.0	1.4	1.13	0	0
7.5	-0.8	88.3	1.13	1.13	0	0
8.5	-0.6	86.9	1.17	0.94	0	25
9.5	-0.1	86.1	1.4	0.12	0	62
10.5	0.3	84.4	2.03	-0.54	2	109
11.5	0.8	83.0	1.07	0.55	25	144
12.5	1.4	81.2	0.26	0.65	169	152
13.5	2.2	77.7	-0.16	0.48	342	99
14.5	2.0	81.9	-0.41	-0.8	284	61
15.5	1.2	86.0	-0.48	-0.16	0	30
16.5	0.1	88.4	0.38	0.93	0	0
17.5	-0.2	88.8	0.99	1.85	0	0
18.5	-0.8	89.8	1.14	0.63	0	0
19.5	-1.0	90.3	0.85	0.85	0	0
20.5	-0.7	88.4	1.51	0.98	0	0
21.5	-0.2	86.2	2.1	0.11	0	0
22.5	-0.9	88.3	1.79	0.19	0	0
23.5	-1.4	88.9	1.32	1.07	0	0
24.5	-1.7	88.7	1.2	0.51	0	0
25.5	-1.8	89.3	0.62	1.47	0	0
26.5	-2.1	89.6	1.28	0.96	0	0
27.5	-1.9	89.5	0.99	0.99	0	0
28.5	-1.7	89.1	1.03	1.23	0	0
29.5	-2.3	89.6	1.04	0.94	0	0
30.5	-2.8	86.8	0.69	1.1	0	0
31.5	-3.3	84.2	0.53	0.96	0	0
32.5	-2.2	88.0	0.74	0.95	256	43
33.5	-0.6	86.0	0.21	0.21	418	67
34.5	0.9	82.5	-0.36	-0.71	557	74
35.5	1.5	83.8	-0.56	-0.42	415	130
36.5	2.2	80.9	-1.1	-0.0	395	128
37.5	2.4	81.2	-0.96	0.29	399	94
38.5	2.1	85.5	-1.13	0.41	246	68
39.5	1.3	88.5	-0.35	0.35	0	34
40.5	-0.3	90.7	0.22	0.67	0	0
41.5	-1.2	91.9	0.5	0.5	0	0
42.5	-2.1	92.2	0.09	-0.18	0	0
43.5	-3.0	92.9	0.33	-0.22	0	0
44.5	-2.4	93.8	0.87	-0.22	0	0
45.5	-3.5	92.9	0.18	0.36	0	0
46.5	-4.0	91.5	-0.18	0.36	0	0
47.5	-4.8	88.9	0.27	-0.14	0	0
48.5	-4.7	91.7	0.35	-0.35	0	0
49.5	-4.7	91.8	0.66	-0.45	0	0
50.5	-4.1	92.3	0.67	-0.19	0	0
51.5	-4.4	92.0	0.5	0.0	0	0
52.5	-4.0	92.1	-0.0	0.5	0	0
53.5	-5.9	86.0	0.28	0.28	0	0
54.5	-6.6	85.1	0.09	0.18	0	0
55.5	-5.5	91.2	0.22	0.56	0	0
56.5	-4.6	90.5	0.18	-0.09	327	39
57.5	-3.5	92.5	0.18	-0.36	215	87
58.5	-2.7	93.6	0.14	-0.14	44	125
59.5	-2.0	94.3	0.07	-0.07	4	132
60.5	-1.4	94.9	-0.39	0.1	12	122
61.5	-1.0	95.3	-0.21	0.21	1	97
62.5	-0.8	95.4	-0.62	0.32	1	65
63.5	-1.3	94.9	0.07	-0.07	0	18
64.5	-1.8	94.0	-0.12	0.48	0	0
65.5	-2.4	91.2	0.5	-0.34	0	0
66.5	-2.6	93.7	0.6	0.0	0	0
